status_code,history,alias,site,error,years
200,,,http://ky-crestviewhills.civicplus.com/AgendaCenter,,True
200,,,http://ky-frankfort.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofhendersonky.org/AgendaCenter,http://ky-henderson2.civicplus.com/AgendaCenter,,True
200,,,http://ky-hendersoncounty.civicplus.com/AgendaCenter,,True
200,,,http://ky-winchester2.civicplus.com/AgendaCenter,,True
200,,,http://la-assumptionparishpolicejury.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://la-batonrouge.civicplus.com/AgendaCenter,http://la-batonrouge.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.bossiercity.org/AgendaCenter,http://la-bossiercity.civicplus.com/AgendaCenter,,True
200,,,http://la-caddoparish.civicplus.com/AgendaCenter,,True
200,,,http://la-deridder.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.leesvillela.gov/AgendaCenter,http://la-leesville.civicplus.com/AgendaCenter,,True
200,,,http://la-plaquemine.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.shreveportla.gov/AgendaCenter,http://la-shreveport.civicplus.com/AgendaCenter,,True
200,,,http://la-shreveportairport.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.sbpg.net/AgendaCenter,http://la-stbernardparish.civicplus.com/AgendaCenter,,True
200,,,http://la-stjamesparish.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://actoncoa.com/AgendaCenter,http://ma-actonseniorcenter.civicplus.com/AgendaCenter,,True
200,,,http://ma-agawam.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://andoverma.gov/AgendaCenter,http://ma-andover.civicplus.com/AgendaCenter,,True
200,,,http://ma-andoverpublicschools.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ashlandmass.com/AgendaCenter,http://ma-ashland.civicplus.com/AgendaCenter,,True
200,,,http://ma-attleboro.civicplus.com/AgendaCenter,,True
200,,,http://ma-billerica.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://braintreema.gov/AgendaCenter,http://ma-braintree.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.brooklinema.gov/AgendaCenter,http://ma-brookline.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.town.canton.ma.us/AgendaCenter,http://ma-canton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.carlislema.gov/AgendaCenter,http://ma-carlisle.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.townofchelmsford.us/AgendaCenter,http://ma-chelmsford.civicplus.com/AgendaCenter,,True
200,,,http://ma-chicopee.civicplus.com/AgendaCenter,,True
200,,,http://ma-cohasset.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://concordma.gov/AgendaCenter,http://ma-concord.civicplus.com/AgendaCenter,,True
200,,,http://ma-douglas.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.eastlongmeadowma.gov/AgendaCenter,http://ma-eastlongmeadow.civicplus.com/AgendaCenter,,True
200,,,http://ma-everett.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.falmouthma.gov/AgendaCenter,http://ma-falmouth.civicplus.com/AgendaCenter,,True
200,,,http://ma-fitchburg.civicplus.com/AgendaCenter,,True
200,,,http://ma-gardner.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.hingham-ma.gov/AgendaCenter,http://ma-hingham.civicplus.com/AgendaCenter,,True
200,,,http://ma-hinghamlibrary.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ipswichma.gov/AgendaCenter,http://ma-ipswich.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.joneslibrary.org/AgendaCenter,http://ma-joneslibrary.civicplus.com/AgendaCenter,,True
200,,,http://ma-lawrence.civicplus.com/AgendaCenter,,True
200,,,http://ma-lincoln.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.longmeadow.org/AgendaCenter,http://ma-longmeadow.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.lowellma.gov/AgendaCenter,http://ma-lowell.civicplus.com/AgendaCenter,,True
200,,,http://ma-lowellhsproject.civicplus.com/AgendaCenter,,True
200,,,http://ma-manchesterbythesea.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.mansfieldma.com/AgendaCenter,http://ma-mansfield.civicplus.com/AgendaCenter,,True
200,,,http://ma-medfield.civicplus.com/AgendaCenter,,True
200,,,http://ma-merrimac.civicplus.com/AgendaCenter,,True
200,,,http://ma-middleborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://middletonma.gov/AgendaCenter,http://ma-middleton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.nantucket-ma.gov/AgendaCenter,http://ma-nantucket.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.natickma.gov/AgendaCenter,http://ma-natick.civicplus.com/AgendaCenter,,True
200,,,http://ma-needham.civicplus.com/AgendaCenter,,True
200,,,http://ma-northampton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.oakbluffsma.gov/AgendaCenter,http://ma-oakbluffs.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://town.pepperell.ma.us/AgendaCenter,http://ma-pepperell.civicplus.com/AgendaCenter,,True
200,,,http://ma-provincetown.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.sandwichmass.org/AgendaCenter,http://ma-sandwich.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://shrewsburyma.gov/AgendaCenter,http://ma-shrewsbury.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.southhadley.org/AgendaCenter,http://ma-southhadley.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.watertown-ma.gov/AgendaCenter,http://ma-watertown2.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.watertownlib.org/AgendaCenter,http://ma-watertownlibrary.civicplus.com/AgendaCenter,,True
200,,,http://ma-watertownparksandrec.civicplus.com/AgendaCenter,,True
200,,,http://ma-webster.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://wellesleyma.gov/AgendaCenter,http://ma-wellesley.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofwestfield.org/AgendaCenter,http://ma-westfield.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.westonma.gov/AgendaCenter,http://ma-weston.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.whitman-ma.gov/AgendaCenter,http://ma-whitman.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.wilbraham-ma.gov/AgendaCenter,http://ma-wilbraham.civicplus.com/AgendaCenter,,True
200,,,http://ma-yarmouth.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.alleganygov.org/AgendaCenter,http://md-alleganycounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.annapolis.gov/AgendaCenter,http://md-annapolis.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.belairmd.org/AgendaCenter,http://md-belair.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofbowie.org/AgendaCenter,http://md-bowie.civicplus.com/AgendaCenter,,True
200,,,http://md-brentwood.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.calvertcountymd.gov/AgendaCenter,http://md-calvertcounty.civicplus.com/AgendaCenter,,True
200,,,http://md-calvertcountympo.civicplus.com/AgendaCenter,,True
200,,,http://md-cambridge.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.carolinemd.org/AgendaCenter,http://md-carolinecounty.civicplus.com/AgendaCenter,,True
200,,,http://md-chevychase.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.chevychasevillagemd.gov/AgendaCenter,http://md-chevychasevillage.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.collegeparkmd.gov/AgendaCenter,http://md-collegepark.civicplus.com/AgendaCenter,,True
200,,,http://md-fairmountheights.civicplus.com/AgendaCenter,,True
200,,,http://md-forestheights2.civicplus.com/AgendaCenter,,True
200,,,http://md-harfordcounty.civicplus.com/AgendaCenter,,True
200,,,http://md-hyattsville.civicplus.com/AgendaCenter,,True
200,,,http://md-mncppc.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.mountairymd.org/AgendaCenter,http://md-mountairy.civicplus.com/AgendaCenter,,True
,,,http://md-princegeorgescounty.civicplus.com/AgendaCenter,"HTTPSConnectionPool(host='www.princegeorgescountymd.gov', port=443): Max retries exceeded with url: /AgendaCenter (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",
,,,http://md-princegeorgescountylegislative.civicplus.com/AgendaCenter,"HTTPSConnectionPool(host='pgccouncil.us', port=443): Max retries exceeded with url: /AgendaCenter (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",
200,[<Response [302]>],https://www.qac.org/AgendaCenter,http://md-queenannescounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.rockvillemd.gov/AgendaCenter,http://md-rockville.civicplus.com/AgendaCenter,,True
200,,,http://md-somerset.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.upmd.org/AgendaCenter,http://md-universitypark.civicplus.com/AgendaCenter,,True
200,,,http://md-westminster.civicplus.com/AgendaCenter,,True
200,,,http://md-wicomicocounty.civicplus.com/AgendaCenter,,True
200,,,http://me-barharbor.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.brunswickme.org/AgendaCenter,http://me-brunswick.civicplus.com/AgendaCenter,,True
200,,,http://me-cumberlandcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://gpmetro.org/AgendaCenter,http://me-gptransit.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.kennebunkmaine.us/AgendaCenter,http://me-kennebunk.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.orono.org/AgendaCenter,http://me-orono.civicplus.com/AgendaCenter,,True
200,,,http://me-portland.civicplus.com/AgendaCenter,,True
200,,,http://me-portlandhousingauthority.civicplus.com/AgendaCenter,,True
200,,,http://me-rangeley.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.skowhegan.org/AgendaCenter,http://me-skowhegan.civicplus.com/AgendaCenter,,True
200,,,http://me-wells.civicplus.com/AgendaCenter,,True
200,,,http://me-westbrook.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.windhammaine.us/AgendaCenter,http://me-windham.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.yorkmaine.org/AgendaCenter,http://me-york.civicplus.com/AgendaCenter,,True
200,,,http://mi-adrianlibrary.civicplus.com/AgendaCenter,,True
200,,,http://mi-battlecreek.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://mi-baycity.civicplus.com/AgendaCenter,http://mi-baycity.civicplus.com/AgendaCenter,,True
200,,,http://mi-berriencounty.civicplus.com/AgendaCenter,,True
200,,,http://mi-bridgman.civicplus.com/AgendaCenter,,True
200,,,http://mi-brightontownship.civicplus.com/AgendaCenter,,True
200,,,http://mi-cadillac.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.canton-mi.org/AgendaCenter,http://mi-canton.civicplus.com/AgendaCenter,,True
200,,,http://mi-centerline.civicplus.com/AgendaCenter,,True
200,,,http://mi-charlevoix.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.chesterfieldtwp.org/AgendaCenter,http://mi-chesterfieldtownship.civicplus.com/AgendaCenter,,True
200,,,http://mi-coldwater.civicplus.com/AgendaCenter,,True
200,,,http://mi-dundee.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.eastgr.org/AgendaCenter,http://mi-eastgrandrapids.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofeastlansing.com/AgendaCenter,http://mi-eastlansing.civicplus.com/AgendaCenter,,True
200,,,http://mi-eastlansingneighborhoods.civicplus.com/AgendaCenter,,True
200,,,http://mi-exeter.civicplus.com/AgendaCenter,,True
200,,,http://mi-fraser.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.gardencitymi.org/AgendaCenter,http://mi-gardencity.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.gtwp.com/AgendaCenter,http://mi-georgetown.civicplus.com/AgendaCenter,,True
200,,,http://mi-grandtraversecounty.civicplus.com/AgendaCenter,,True
200,,,http://mi-grandtraversecountyrc.civicplus.com/AgendaCenter,,True
200,,,http://mi-inkster.civicplus.com/AgendaCenter,,True
200,,,http://mi-jackson.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.mijackson.org/AgendaCenter,http://mi-jacksoncounty.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://mi-lansing.civicplus.com/AgendaCenter,http://mi-lansing.civicplus.com/AgendaCenter,,True
200,,,http://mi-lenaweecounty.civicplus.com/AgendaCenter,,True
200,,,http://mi-lenox.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.macomb-mi.gov/AgendaCenter,http://mi-macomb.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.madison-heights.org/AgendaCenter,http://mi-madisonheights.civicplus.com/AgendaCenter,,True
200,,,http://mi-marlette.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://cityofmidlandmi.gov/AgendaCenter,http://mi-midland.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.muskegon.mi.us/AgendaCenter,http://mi-muskegoncounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofnewbaltimore.org/AgendaCenter,http://mi-newbaltimore.civicplus.com/AgendaCenter,,True
200,,,http://mi-oaklandcountyrc.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://oceolatwp.org/AgendaCenter,http://mi-oceolatownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.pittsfield-mi.gov/AgendaCenter,http://mi-pittsfieldtownship.civicplus.com/AgendaCenter,,True
404,,,http://mi-plymouth.civicplus.com/AgendaCenter,,False
200,,,http://mi-plymouthdowntown.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.portagemi.gov/AgendaCenter,http://mi-portage.civicplus.com/AgendaCenter,,True
200,,,http://mi-quincy.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofrichmond.net/AgendaCenter,http://mi-richmond.civicplus.com/AgendaCenter,,True
200,,,http://mi-roscommoncounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.romi.gov/AgendaCenter,http://mi-royaloak.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.scsmi.net/AgendaCenter,http://mi-stclairshores.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.sterling-heights.net/AgendaCenter,http://mi-sterlingheights.civicplus.com/AgendaCenter,,True
200,,,http://mi-taylor.civicplus.com/AgendaCenter,,True
200,,,http://mi-vassar.civicplus.com/AgendaCenter,,True
200,,,http://mi-villageofclarkston.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://mi-washtenawcounty.civicplus.com/AgendaCenter,http://mi-washtenawcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.waterfordmi.gov/AgendaCenter,http://mi-waterford.civicplus.com/AgendaCenter,,True
200,,,http://mi-yale.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://cityofypsilanti.com/AgendaCenter,http://mi-ypsilanti.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofzeeland.com/AgendaCenter,http://mi-zeeland.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.andovermn.gov/AgendaCenter,http://mn-andover.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.anokacounty.us/AgendaCenter,http://mn-anokacounty.civicplus.com/AgendaCenter,,True
,,,http://mn-ardenhills.civicplus.com/AgendaCenter,'NoneType' object has no attribute 'span',
200,,,http://mn-becker.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.benton.mn.us/AgendaCenter,http://mn-bentoncounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-biglake.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.blueearthcountymn.gov/AgendaCenter,http://mn-blueearthcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.carlton.mn.us/AgendaCenter,http://mn-carltoncounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.chaskamn.com/AgendaCenter,http://mn-chaska.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.chisagocounty.us/AgendaCenter,http://mn-chisagocounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://claycountymn.gov/AgendaCenter,http://mn-claycounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-excelsior.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.faribault.mn.us/AgendaCenter,http://mn-faribault.civicplus.com/AgendaCenter,,True
200,,,http://mn-freeborncounty.civicplus.com/AgendaCenter,,True
404,[<Response [302]>],https://www.fridleymn.gov/AgendaCenter,http://mn-fridley.civicplus.com/AgendaCenter,,False
200,[<Response [302]>],https://www.co.goodhue.mn.us/AgendaCenter,http://mn-goodhuecounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-grantcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.hopkinsmn.com/AgendaCenter,http://mn-hopkins.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ighmn.gov/AgendaCenter,http://mn-invergroveheights.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.isanti.mn.us/AgendaCenter,http://mn-isanticounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-koochichingcounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-lesueur.civicplus.com/AgendaCenter,,True
200,,,http://mn-litchfield.civicplus.com/AgendaCenter,,True
200,,,http://mn-littlecanada.civicplus.com/AgendaCenter,,True
200,,,http://mn-mahtomedi.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.meeker.mn.us/AgendaCenter,http://mn-meekercounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-mnprairiecoa.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofmooselake.net/AgendaCenter,http://mn-mooselake.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.nicollet.mn.us/AgendaCenter,http://mn-nicolletcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.northstpaul.org/AgendaCenter,http://mn-northstpaul.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.oakdale.mn.us/AgendaCenter,http://mn-oakdale.civicplus.com/AgendaCenter,,True
200,,,http://mn-orono2.civicplus.com/AgendaCenter,,True
200,,,http://mn-owatonna.civicplus.com/AgendaCenter,,True
200,,,http://mn-pipestone.civicplus.com/AgendaCenter,,True
200,,,http://mn-polkcounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-ricecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.rosemount.mn.us/AgendaCenter,http://mn-rosemount2.civicplus.com/AgendaCenter,,True
200,,,http://mn-roseville.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.scottcountymn.gov/AgendaCenter,http://mn-scottcounty.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://mn-sherburnecounty.civicplus.com/AgendaCenter,http://mn-sherburnecounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-southstpaul.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.stcloud.mn.us/AgendaCenter,http://mn-stcloud.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://mnecb.org/AgendaCenter,http://mn-stcloudcmesb.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.stjames.mn.us/AgendaCenter,http://mn-stjames.civicplus.com/AgendaCenter,,True
200,,,http://mn-stjoseph.civicplus.com/AgendaCenter,,True
200,,,http://mn-vadnaisheights.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.victoria.mn.us/AgendaCenter,http://mn-victoria.civicplus.com/AgendaCenter,,True
200,,,http://mn-waconia.civicplus.com/AgendaCenter,,True
200,,,http://mn-wadenacounty.civicplus.com/AgendaCenter,,True
200,,,http://mn-waitepark.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.waseca.mn.us/AgendaCenter,http://mn-wasecacounty.civicplus.com/AgendaCenter,,True
,,,http://mn-washingtoncounty.civicplus.com/AgendaCenter,'NoneType' object has no attribute 'span',
200,[<Response [302]>],https://www.co.watonwan.mn.us/AgendaCenter,http://mn-watonwancounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.wayzata.org/AgendaCenter,http://mn-wayzata.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.wspmn.gov/AgendaCenter,http://mn-weststpaul.civicplus.com/AgendaCenter,,True
200,,,http://mn-whitebeartownship.civicplus.com/AgendaCenter,,True
200,,,http://mn-wrightcounty.civicplus.com/AgendaCenter,,True
200,,,http://mo-beltonparks.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofblackjack.com/AgendaCenter,http://mo-blackjack.civicplus.com/AgendaCenter,,True
200,,,http://mo-bluesprings.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.bransonmo.gov/AgendaCenter,http://mo-branson.civicplus.com/AgendaCenter,,True
200,,,http://mo-brentwood.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.buchanan.mo.us/AgendaCenter,http://mo-buchanancounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.casscounty.com/AgendaCenter,http://mo-casscounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.clayhealth.com/AgendaCenter,http://mo-claycountyphc.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://colecounty.org/AgendaCenter,http://mo-colecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofdellwoodmo.com/AgendaCenter,http://mo-dellwood2.civicplus.com/AgendaCenter,,True
200,,,http://mo-desperes2.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ellisville.mo.us/AgendaCenter,http://mo-ellisville.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://mo-ferguson2.civicplus.com/AgendaCenter,http://mo-ferguson2.civicplus.com/AgendaCenter,,True
200,,,http://mo-festus.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.jacksongov.org/AgendaCenter,http://mo-jacksoncounty.civicplus.com/AgendaCenter,,True
200,,,http://mo-joplin.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.lebanonmissouri.org/AgendaCenter,http://mo-lebanon.civicplus.com/AgendaCenter,,True
200,,,http://mo-manchester.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofmaplewood.com/AgendaCenter,http://mo-maplewood.civicplus.com/AgendaCenter,,True
200,,,http://mo-mccma.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.moberlymo.org/AgendaCenter,http://mo-moberly.civicplus.com/AgendaCenter,,True
200,,,http://mo-odessa2.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.olivettemo.com/AgendaCenter,http://mo-olivette.civicplus.com/AgendaCenter,,True
200,,,http://mo-overland2.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://mo-ozark2.civicplus.com/AgendaCenter,http://mo-ozark2.civicplus.com/AgendaCenter,,True
200,,,http://mo-pacific.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofperryville.com/AgendaCenter,http://mo-perryville.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.poplarbluff-mo.gov/AgendaCenter,http://mo-poplarbluff.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.republicmo.com/AgendaCenter,http://mo-republic.civicplus.com/AgendaCenter,,True
200,,,http://mo-saintrobert.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://mo-springfield.civicplus.com/AgendaCenter,http://mo-springfield.civicplus.com/AgendaCenter,,True
200,,,http://mo-stann.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.stcharlescitymo.gov/AgendaCenter,http://mo-stcharles.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.sccmo.org/AgendaCenter,http://mo-stcharlescounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.stjoemo.info/AgendaCenter,http://mo-stjoseph.civicplus.com/AgendaCenter,,True
200,,,http://mo-sunsethills.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.town-and-country.org/AgendaCenter,http://mo-townandcountry.civicplus.com/AgendaCenter,,True
200,,,http://mo-universitycity.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.warrensburg-mo.com/AgendaCenter,http://mo-warrensburg.civicplus.com/AgendaCenter,,True
200,,,http://mo-webstergroves.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofwildwood.com/AgendaCenter,http://mo-wildwood.civicplus.com/AgendaCenter,,True
200,,,http://mo-willowsprings.civicplus.com/AgendaCenter,,True
200,,,http://ms-canton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.desotocountyms.gov/AgendaCenter,http://ms-desotocounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.jackson.ms.us/AgendaCenter,http://ms-jacksoncounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://cityofmosspoint.org/AgendaCenter,http://ms-mosspoint.civicplus.com/AgendaCenter,,True
200,,,http://ms-natchez.civicplus.com/AgendaCenter,,True
200,,,http://ms-pascagoula.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://southaven.org/AgendaCenter,http://ms-southaven.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofstarkville.org/AgendaCenter,http://ms-starkville.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://billingslibrary.org/AgendaCenter,http://mt-billingspubliclibrary.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.silverbow.mt.us/AgendaCenter,http://mt-buttesilverbow.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.kalispell.com/AgendaCenter,http://mt-kalispell.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://ravalli.us/AgendaCenter,http://mt-ravallicounty.civicplus.com/AgendaCenter,,True
200,,,http://mt-richlandcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.townofblackmountain.org/AgendaCenter,http://nc-blackmountain.civicplus.com/AgendaCenter,,True
200,,,http://nc-boilingsprings.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofbrevard.com/AgendaCenter,http://nc-brevard.civicplus.com/AgendaCenter,,True
200,,,http://nc-carrboro.civicplus.com/AgendaCenter,,True
200,,,http://nc-carteretcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cfpua.org/AgendaCenter,http://nc-cfwu.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cabarrushealth.org/AgendaCenter,http://nc-cha2.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cravencountync.gov/AgendaCenter,http://nc-cravencounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://durhamnc.gov/AgendaCenter,http://nc-durham.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.edennc.us/AgendaCenter,http://nc-eden.civicplus.com/AgendaCenter,,True
